Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U2 error rate,CNOT error rate,Date
Q0,102.17242107724168,83.4752556575373,4.819522681596124,1.5000000000000013e-2,2.931741154981292e-4,"cx0_1: 5.580e-3",Sat May 30 2020 15:46:54 GMT+0800 (中国标准时间)
Q1,93.31334908893736,38.01365942150292,4.891243909254494,1.9000000000000017e-2,3.491398246674964e-4,"cx1_0: 5.580e-3, cx1_2: 8.925e-3, cx1_3: 1.075e-2",Sat May 30 2020 15:46:54 GMT+0800 (中国标准时间)
Q2,68.41991153761983,108.16327360289178,4.716840738154902,1.6000000000000014e-2,2.8154497967473316e-4,"cx2_1: 8.925e-3",Sat May 30 2020 15:46:54 GMT+0800 (中国标准时间)
Q3,136.94475811883194,109.17226556337464,4.789037651429635,3.300000000000003e-2,3.7460949280214455e-4,"cx3_1: 1.075e-2, cx3_4: 1.439e-2",Sat May 30 2020 15:46:54 GMT+0800 (中国标准时间)
Q4,121.49964651977807,58.831228401365,5.023679281805073,3.600000000000003e-2,5.933470977787122e-4,"cx4_3: 1.439e-2",Sat May 30 2020 15:46:54 GMT+0800 (中国标准时间)
