Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U2 error rate,CNOT error rate,Date
Q0,109.35370483409707,77.93574186737249,4.64158451665313,6.620000000000004e-2,4.4448169386161214e-4,"cx0_1: 1.219e-2",Wed Aug 19 2020 15:37:52 GMT+0800 (中国标准时间)
Q1,70.02172805438552,85.04752676414972,4.720131470125574,7.869999999999999e-2,9.295844346721825e-4,"cx1_0: 1.219e-2, cx1_2: 1.525e-2, cx1_3: 2.154e-2",Wed Aug 19 2020 15:37:52 GMT+0800 (中国标准时间)
Q2,57.5571016570351,94.46429470009461,4.761983445586464,3.170000000000006e-2,4.903538830519771e-4,"cx2_1: 1.525e-2",Wed Aug 19 2020 15:37:52 GMT+0800 (中国标准时间)
Q3,96.37211918006759,115.187112256538,4.6869893975959505,7.669999999999999e-2,4.234105270971052e-4,"cx3_1: 2.154e-2, cx3_4: 9.480e-3",Wed Aug 19 2020 15:37:52 GMT+0800 (中国标准时间)
Q4,37.716189264551865,19.42975065610612,4.92430331175877,4.410000000000003e-2,4.5334833020753336e-4,"cx4_3: 9.480e-3",Wed Aug 19 2020 15:37:52 GMT+0800 (中国标准时间)
