Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U2 error rate,CNOT error rate,Date
Q0,90.62194226820814,67.74841696926414,4.743910423159722,3.374999999999995e-2,4.488786273479873e-4,"cx0_1: 6.761e-3",Wed Aug 19 2020 16:46:11 GMT+0800 (中国标准时间)
Q1,103.56273835864286,50.60059131437875,4.65724653159185,3.500000000000003e-2,4.1848512262251817e-4,"cx1_0: 6.761e-3, cx1_2: 1.100e-2, cx1_3: 1.047e-2",Wed Aug 19 2020 16:46:11 GMT+0800 (中国标准时间)
Q2,101.49856298790829,62.06139992615868,4.792474488797164,4.0000000000000036e-2,5.235941155734236e-4,"cx2_1: 1.100e-2",Wed Aug 19 2020 16:46:11 GMT+0800 (中国标准时间)
Q3,106.83215802352258,52.4777894821487,4.834410431670328,1.6249999999999987e-2,2.54983993745989e-4,"cx3_1: 1.047e-2, cx3_4: 1.081e-2",Wed Aug 19 2020 16:46:11 GMT+0800 (中国标准时间)
Q4,85.91843655232496,109.18392877801286,4.959526137910284,7.500000000000062e-3,3.039524939406965e-4,"cx4_3: 1.081e-2",Wed Aug 19 2020 16:46:11 GMT+0800 (中国标准时间)
