Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U2 error rate,CNOT error rate,Date
Q0,203.59697817265234,148.61539285767498,4.974454110744844,5.750000000000011e-2,1.0097905440073765e-3,,Tue Jun 30 2020 12:55:27 GMT+0800 (中国标准时间)
