Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U2 error rate,CNOT error rate,Date
Q0,110.2895791403971,72.26356503818145,4.820295629858406,1.4000000000000012e-2,3.225988003628829e-4,"cx0_1: 6.309e-3",Thu Aug 13 2020 15:38:18 GMT+0800 (中国标准时间)
Q1,112.82749355583024,28.4518422926525,4.890173451527588,2.200000000000002e-2,3.2766791012994994e-4,"cx1_0: 6.309e-3, cx1_2: 7.041e-3, cx1_3: 1.035e-2",Thu Aug 13 2020 15:38:18 GMT+0800 (中国标准时间)
Q2,92.62819990824345,144.39522047270214,4.71656110066116,2.300000000000002e-2,2.4059395369770107e-4,"cx2_1: 7.041e-3",Thu Aug 13 2020 15:38:18 GMT+0800 (中国标准时间)
Q3,147.61510394021897,105.8476701581151,4.789012300897409,2.0000000000000018e-2,2.9195792770134903e-4,"cx3_1: 1.035e-2, cx3_4: 7.825e-3",Thu Aug 13 2020 15:38:18 GMT+0800 (中国标准时间)
Q4,109.26528717056723,31.198505046480808,5.0238028663360454,4.600000000000004e-2,4.938863197627669e-4,"cx4_3: 7.825e-3",Thu Aug 13 2020 15:38:18 GMT+0800 (中国标准时间)
