Qubit,T1 (µs),T2 (µs),Frequency (GHz),Readout error,Single-qubit U2 error rate,CNOT error rate,Date
Q0,114.40756530029671,243.54607634257837,4.833426564646992,7.269999999999999e-2,2.538946083955007e-4,"cx0_1: 6.666e-3",Tue Aug 25 2020 14:58:26 GMT+0800 (中国标准时间)
Q1,110.22055313605806,92.07607358315462,4.623642718162278,1.1199999999999988e-2,1.813575503625897e-4,"cx1_0: 6.666e-3, cx1_2: 8.195e-3",Tue Aug 25 2020 14:58:26 GMT+0800 (中国标准时间)
Q2,145.0720357801801,102.01410328389397,4.820528825697942,9.000000000000008e-3,1.840519498865038e-4,"cx2_1: 8.195e-3, cx2_3: 7.455e-3",Tue Aug 25 2020 14:58:26 GMT+0800 (中国标准时间)
Q3,125.2130356715806,118.73006699642451,4.742314111162064,1.2699999999999934e-2,1.6216286669446057e-4,"cx3_2: 7.455e-3, cx3_4: 4.791e-3",Tue Aug 25 2020 14:58:26 GMT+0800 (中国标准时间)
Q4,97.2315944824525,128.9521388494566,4.816311494619092,1.0299999999999976e-2,2.1643216501269675e-4,"cx4_3: 4.791e-3",Tue Aug 25 2020 14:58:26 GMT+0800 (中国标准时间)
